episode,timestamp,total_reward,pieces_placed,lines_cleared,avg_reward_100,avg_pieces_100,epsilon,avg_loss_200,curriculum_level
7042,2026-04-21 08:16:15,65.0,33,7,170.9,44.37,0.05,11.42798,0
7043,2026-04-21 08:16:19,165.0,43,13,170.7,44.29,0.05,11.37468,0
7044,2026-04-21 08:16:22,75.0,30,6,168.1,43.8,0.05,11.33969,0
7045,2026-04-21 08:16:27,265.0,58,19,169.7,43.97,0.05,11.32648,0
7046,2026-04-21 08:16:33,285.0,59,19,172.0,44.32,0.05,11.30325,0
7047,2026-04-21 08:16:39,275.0,59,22,173.0,44.37,0.05,11.30173,0
7048,2026-04-21 08:16:42,45.0,30,5,170.4,44.12,0.05,11.3368,0
7049,2026-04-21 08:16:46,95.0,42,10,169.9,44.15,0.05,11.31386,0
7050,2026-04-21 08:16:49,45.0,26,3,170.2,44.22,0.05,11.28303,0
7051,2026-04-21 08:16:54,205.0,59,21,172.2,44.61,0.05,11.25872,0
7052,2026-04-21 08:16:58,175.0,40,12,173.4,44.78,0.05,11.30313,0
7053,2026-04-21 08:17:04,185.0,58,19,172.0,44.72,0.05,11.33085,0
7054,2026-04-21 08:17:09,235.0,54,16,173.7,44.99,0.05,11.35814,0
7055,2026-04-21 08:17:12,85.0,33,7,173.1,44.86,0.05,11.37935,0
7056,2026-04-21 08:17:16,105.0,39,9,174.0,45.09,0.05,11.36809,0
7057,2026-04-21 08:17:18,25.0,25,3,170.9,44.6,0.05,11.33317,0
7058,2026-04-21 08:17:21,45.0,28,3,168.9,44.32,0.05,11.32779,0
7059,2026-04-21 08:17:24,75.0,29,6,167.2,44.11,0.05,11.27932,0
7060,2026-04-21 08:17:26,35.0,23,4,165.3,43.83,0.05,11.27442,0
7061,2026-04-21 08:17:30,125.0,40,11,166.4,44.05,0.05,11.25582,0
7062,2026-04-21 08:17:35,195.0,48,14,167.4,44.16,0.05,11.26792,0
7063,2026-04-21 08:17:39,255.0,49,16,169.4,44.38,0.05,11.26202,0
7064,2026-04-21 08:17:45,235.0,61,20,169.9,44.58,0.05,11.25741,0
7065,2026-04-21 08:17:53,375.0,81,30,172.5,44.92,0.05,11.25164,0
7066,2026-04-21 08:17:57,105.0,39,9,169.5,44.53,0.05,11.24794,0
7067,2026-04-21 08:17:59,25.0,28,3,159.9,43.93,0.05,11.25222,0
7068,2026-04-21 08:18:05,245.0,61,21,162.0,44.28,0.05,11.24175,0
7069,2026-04-21 08:18:10,135.0,48,14,162.1,44.35,0.05,11.18558,0
7070,2026-04-21 08:18:15,215.0,60,20,160.4,44.31,0.05,11.17152,0
7071,2026-04-21 08:18:23,395.0,75,28,160.7,44.42,0.05,11.18976,0
7072,2026-04-21 08:18:26,105.0,39,9,161.4,44.59,0.05,11.19295,0
7073,2026-04-21 08:18:30,105.0,40,11,160.4,44.49,0.05,11.20497,0
7074,2026-04-21 08:18:33,125.0,34,7,161.5,44.62,0.05,11.19738,0
7075,2026-04-21 08:18:37,145.0,34,7,162.2,44.69,0.05,11.18955,0
7076,2026-04-21 08:18:43,255.0,64,22,164.5,45.12,0.05,11.15779,0
7077,2026-04-21 08:18:47,135.0,45,12,161.8,44.85,0.05,11.137,0
7078,2026-04-21 08:18:52,155.0,50,14,162.5,44.99,0.05,11.14685,0
7079,2026-04-21 08:18:56,95.0,40,10,160.9,44.8,0.05,11.12489,0
7080,2026-04-21 08:19:00,145.0,46,13,160.4,44.72,0.05,11.13539,0
7081,2026-04-21 08:19:04,145.0,39,9,161.4,44.82,0.05,11.18083,0
7082,2026-04-21 08:19:08,145.0,48,13,160.9,44.86,0.05,11.21942,0
7083,2026-04-21 08:19:13,225.0,54,17,161.6,44.91,0.05,11.24655,0
7084,2026-04-21 08:19:16,115.0,30,8,160.8,44.62,0.05,11.22343,0
7085,2026-04-21 08:19:18,-5.0,16,0,159.6,44.4,0.05,11.20313,0
7086,2026-04-21 08:19:21,65.0,35,7,160.2,44.61,0.05,11.23913,0
7087,2026-04-21 08:19:26,205.0,46,13,158.7,44.31,0.05,11.23592,0
7088,2026-04-21 08:19:31,285.0,52,17,157.4,44.03,0.05,11.21516,0
7089,2026-04-21 08:19:38,425.0,80,31,161.1,44.56,0.05,11.25743,0
7090,2026-04-21 08:19:44,245.0,55,17,162.0,44.67,0.05,11.21016,0
7091,2026-04-21 08:19:48,145.0,41,11,162.5,44.76,0.05,11.19243,0
7092,2026-04-21 08:19:52,155.0,43,12,162.2,44.73,0.05,11.18379,0
7093,2026-04-21 08:19:56,135.0,45,12,162.4,44.72,0.05,11.12095,0
7094,2026-04-21 08:20:01,135.0,46,14,162.2,44.78,0.05,11.1473,0
7095,2026-04-21 08:20:05,155.0,48,14,163.1,44.91,0.05,11.16707,0
7096,2026-04-21 08:20:09,125.0,44,11,164.1,45.09,0.05,11.11601,0
7097,2026-04-21 08:20:14,125.0,47,13,161.8,44.93,0.05,11.1683,0
7098,2026-04-21 08:20:18,175.0,41,14,163.5,45.18,0.05,11.11463,0
7099,2026-04-21 08:20:25,305.0,70,25,165.7,45.55,0.05,11.07339,0
7100,2026-04-21 08:20:28,125.0,39,9,166.3,45.65,0.05,11.09627,0
7101,2026-04-21 08:20:32,75.0,37,8,165.5,45.58,0.05,11.05815,0
7102,2026-04-21 08:20:39,375.0,78,28,167.0,45.85,0.05,11.07959,0
7103,2026-04-21 08:20:43,135.0,42,12,167.8,45.95,0.05,11.07612,0
7104,2026-04-21 08:20:49,195.0,54,16,168.1,46.09,0.05,11.11379,0
7105,2026-04-21 08:20:52,145.0,37,9,166.1,45.82,0.05,11.0898,0
7106,2026-04-21 08:20:56,135.0,36,10,165.8,45.71,0.05,11.0609,0
7107,2026-04-21 08:20:58,25.0,24,3,162.5,45.23,0.05,11.05097,0
7108,2026-04-21 08:21:02,145.0,43,11,163.0,45.32,0.05,11.02589,0
7109,2026-04-21 08:21:06,135.0,46,14,162.7,45.3,0.05,11.00521,0
7110,2026-04-21 08:21:10,85.0,36,9,162.0,45.2,0.05,10.99745,0
7111,2026-04-21 08:21:13,35.0,27,4,159.6,44.93,0.05,11.02993,0
7112,2026-04-21 08:21:17,155.0,45,12,159.3,44.86,0.05,11.00805,0
7113,2026-04-21 08:21:19,45.0,20,3,157.9,44.54,0.05,10.97749,0
7114,2026-04-21 08:21:22,45.0,31,5,156.8,44.38,0.05,11.02227,0
7115,2026-04-21 08:21:25,45.0,30,5,155.3,44.16,0.05,11.00645,0
7116,2026-04-21 08:21:29,225.0,45,15,155.9,44.1,0.05,11.0235,0
7117,2026-04-21 08:21:33,165.0,41,11,156.7,44.16,0.05,11.00501,0
7118,2026-04-21 08:21:39,245.0,60,19,157.2,44.23,0.05,11.07443,0
7119,2026-04-21 08:21:45,215.0,55,18,157.6,44.28,0.05,11.09569,0
7120,2026-04-21 08:21:48,75.0,33,6,158.2,44.42,0.05,11.10092,0
7121,2026-04-21 08:21:50,25.0,24,3,157.9,44.36,0.05,11.13545,0
7122,2026-04-21 08:21:54,155.0,44,12,159.4,44.64,0.05,11.18904,0
7123,2026-04-21 08:22:00,245.0,61,19,157.7,44.63,0.05,11.13946,0
7124,2026-04-21 08:22:02,85.0,25,5,152.7,43.82,0.05,11.13197,0
7125,2026-04-21 08:22:06,65.0,37,7,151.9,43.72,0.05,11.138,0
7126,2026-04-21 08:22:08,25.0,24,3,150.0,43.44,0.05,11.13655,0
7127,2026-04-21 08:22:13,195.0,49,14,151.6,43.66,0.05,11.06389,0
7128,2026-04-21 08:22:18,245.0,53,19,150.4,43.47,0.05,11.02665,0
7129,2026-04-21 08:22:21,135.0,36,10,151.0,43.47,0.05,11.02982,0
7130,2026-04-21 08:22:25,105.0,41,9,151.0,43.5,0.05,11.0321,0
7131,2026-04-21 08:22:29,75.0,38,8,149.7,43.31,0.05,11.04668,0
7132,2026-04-21 08:22:34,235.0,55,18,149.7,43.36,0.05,11.09954,0
7133,2026-04-21 08:22:38,175.0,44,12,151.2,43.55,0.05,11.10965,0
7134,2026-04-21 08:22:42,65.0,35,7,146.6,43.02,0.05,11.10283,0
7135,2026-04-21 08:22:46,95.0,41,10,146.8,43.09,0.05,11.09925,0
7136,2026-04-21 08:22:50,115.0,45,12,147.8,43.3,0.05,11.07399,0
7137,2026-04-21 08:22:52,65.0,26,5,147.2,43.13,0.05,11.03667,0
7138,2026-04-21 08:22:56,155.0,40,12,148.8,43.39,0.05,11.02772,0
7139,2026-04-21 08:23:01,155.0,50,14,149.1,43.45,0.05,11.01271,0
7140,2026-04-21 08:23:08,315.0,76,28,151.7,43.92,0.05,10.96507,0
7141,2026-04-21 08:23:12,125.0,39,9,150.4,43.72,0.05,10.96933,0
7142,2026-04-21 08:23:17,205.0,54,17,151.8,43.93,0.05,10.99693,0
7143,2026-04-21 08:23:19,55.0,18,4,150.7,43.68,0.05,11.00964,0
7144,2026-04-21 08:23:25,285.0,62,21,152.8,44.0,0.05,10.98994,0
7145,2026-04-21 08:23:30,245.0,60,19,152.6,44.02,0.05,11.00389,0
7146,2026-04-21 08:23:33,65.0,33,7,150.4,43.76,0.05,10.99709,0
7147,2026-04-21 08:23:37,115.0,35,8,148.8,43.52,0.05,10.9975,0
7148,2026-04-21 08:23:39,45.0,21,3,148.8,43.43,0.05,11.03352,0
7149,2026-04-21 08:23:41,15.0,18,2,148.0,43.19,0.05,11.04103,0
7150,2026-04-21 08:23:49,465.0,84,31,152.2,43.77,0.05,11.05589,0
7151,2026-04-21 08:23:52,85.0,37,9,151.0,43.55,0.05,10.99874,0
7152,2026-04-21 08:23:57,185.0,55,17,151.1,43.7,0.05,10.97728,0
7153,2026-04-21 08:24:06,575.0,93,38,155.0,44.05,0.05,11.03687,0
7154,2026-04-21 08:24:09,25.0,25,3,152.9,43.76,0.05,11.03809,0
7155,2026-04-21 08:24:12,55.0,33,6,152.6,43.76,0.05,11.06948,0
7156,2026-04-21 08:24:16,145.0,44,11,153.0,43.81,0.05,11.08307,0
7157,2026-04-21 08:24:19,75.0,31,6,153.5,43.87,0.05,11.06877,0
7158,2026-04-21 08:24:25,345.0,67,23,156.5,44.26,0.05,10.97871,0
7159,2026-04-21 08:24:29,125.0,42,11,157.0,44.39,0.05,10.97211,0
7160,2026-04-21 08:24:33,125.0,42,11,157.9,44.58,0.05,10.96523,0
7161,2026-04-21 08:24:38,205.0,52,17,158.7,44.7,0.05,10.94347,0
7162,2026-04-21 08:24:43,215.0,48,14,158.9,44.7,0.05,10.98011,0
7163,2026-04-21 08:24:50,335.0,73,26,159.7,44.94,0.05,11.04096,0
7164,2026-04-21 08:24:55,155.0,48,14,158.9,44.81,0.05,11.02555,0
7165,2026-04-21 08:25:02,415.0,81,30,159.3,44.81,0.05,11.00401,0
7166,2026-04-21 08:25:07,165.0,48,13,159.9,44.9,0.05,10.94494,0
7167,2026-04-21 08:25:10,105.0,37,9,160.7,44.99,0.05,10.89251,0
7168,2026-04-21 08:25:14,125.0,41,11,159.5,44.79,0.05,10.90313,0
7169,2026-04-21 08:25:19,195.0,46,14,160.1,44.77,0.05,10.8751,0
7170,2026-04-21 08:25:23,265.0,49,15,160.6,44.66,0.05,10.88602,0
7171,2026-04-21 08:25:27,105.0,37,9,157.7,44.28,0.05,10.90331,0
7172,2026-04-21 08:25:29,85.0,28,5,157.5,44.17,0.05,10.90752,0
7173,2026-04-21 08:25:35,265.0,58,21,159.1,44.35,0.05,10.90228,0
7174,2026-04-21 08:25:38,95.0,33,6,158.8,44.34,0.05,10.89966,0
7175,2026-04-21 08:25:41,85.0,29,7,158.2,44.29,0.05,10.95924,0
7176,2026-04-21 08:25:45,205.0,39,11,157.7,44.04,0.05,10.99074,0
7177,2026-04-21 08:25:51,225.0,60,21,158.6,44.19,0.05,11.03703,0
7178,2026-04-21 08:25:55,115.0,41,10,158.2,44.1,0.05,11.04109,0
7179,2026-04-21 08:25:58,105.0,40,9,158.3,44.1,0.05,11.00209,0
7180,2026-04-21 08:26:03,115.0,43,10,158.0,44.07,0.05,10.9773,0
7181,2026-04-21 08:26:09,255.0,64,22,159.1,44.32,0.05,10.93035,0
7182,2026-04-21 08:26:12,95.0,35,8,158.6,44.19,0.05,10.93669,0
7183,2026-04-21 08:26:15,55.0,30,6,156.9,43.95,0.05,10.91588,0
7184,2026-04-21 08:26:17,15.0,19,2,155.9,43.84,0.05,10.92345,0
7185,2026-04-21 08:26:19,25.0,25,3,156.2,43.93,0.05,10.88215,0
7186,2026-04-21 08:26:22,115.0,29,8,156.7,43.87,0.05,10.88859,0
7187,2026-04-21 08:26:24,45.0,26,5,155.1,43.67,0.05,10.84821,0
7188,2026-04-21 08:26:28,105.0,41,11,153.3,43.56,0.05,10.84651,0
7189,2026-04-21 08:26:32,65.0,37,7,149.7,43.13,0.05,10.80613,0
7190,2026-04-21 08:26:34,65.0,24,5,147.9,42.82,0.05,10.80419,0
7191,2026-04-21 08:26:38,145.0,38,9,147.9,42.79,0.05,10.85237,0
7192,2026-04-21 08:26:42,65.0,29,5,147.0,42.65,0.05,10.83271,0
7193,2026-04-21 08:26:44,-5.0,21,0,145.6,42.41,0.05,10.84762,0
7194,2026-04-21 08:26:51,445.0,82,31,148.7,42.77,0.05,10.87282,0
7195,2026-04-21 08:27:02,645.0,113,47,153.6,43.42,0.05,10.86552,0
7196,2026-04-21 08:27:08,335.0,65,22,155.7,43.63,0.05,10.901,0
7197,2026-04-21 08:27:15,1005.0,71,29,164.5,43.87,0.05,10.91745,0
7198,2026-04-21 08:27:21,395.0,64,22,166.7,44.1,0.05,11.02303,0
7199,2026-04-21 08:27:26,205.0,45,15,165.7,43.85,0.05,11.00331,0
7200,2026-04-21 08:27:29,85.0,34,7,165.3,43.8,0.05,11.05322,0
7201,2026-04-21 08:27:32,95.0,36,8,165.5,43.79,0.05,11.07723,0
7202,2026-04-21 08:27:37,165.0,48,13,163.4,43.49,0.05,11.05267,0
7203,2026-04-21 08:27:39,-5.0,17,0,162.0,43.24,0.05,11.05779,0
7204,2026-04-21 08:27:45,315.0,68,24,163.2,43.38,0.05,11.04875,0
7205,2026-04-21 08:27:50,215.0,47,14,163.9,43.48,0.05,10.9916,0
7206,2026-04-21 08:27:52,45.0,18,3,163.0,43.3,0.05,10.99577,0
7207,2026-04-21 08:27:55,105.0,40,9,163.8,43.46,0.05,10.97599,0
7208,2026-04-21 08:27:58,75.0,31,8,163.1,43.34,0.05,10.96563,0
7209,2026-04-21 08:28:02,75.0,36,8,162.5,43.24,0.05,10.95072,0
7210,2026-04-21 08:28:06,225.0,43,13,163.9,43.31,0.05,10.93097,0
7211,2026-04-21 08:28:13,395.0,75,28,167.5,43.79,0.05,10.96072,0
7212,2026-04-21 08:28:19,325.0,62,21,169.2,43.96,0.05,10.96442,0
7213,2026-04-21 08:28:26,355.0,70,24,172.3,44.46,0.05,11.03517,0
7214,2026-04-21 08:28:28,25.0,22,3,172.1,44.37,0.05,11.07134,0
7215,2026-04-21 08:28:32,95.0,39,8,172.6,44.46,0.05,11.01865,0
7216,2026-04-21 08:28:37,265.0,61,21,173.0,44.62,0.05,11.07156,0
7217,2026-04-21 08:28:41,165.0,38,9,173.0,44.59,0.05,11.09803,0
7218,2026-04-21 08:28:45,165.0,39,11,172.2,44.38,0.05,11.11368,0
7219,2026-04-21 08:28:49,145.0,39,9,171.5,44.22,0.05,11.09925,0
7220,2026-04-21 08:28:58,555.0,94,36,176.3,44.83,0.05,11.10039,0
7221,2026-04-21 08:29:02,235.0,47,16,178.4,45.06,0.05,11.05264,0
7222,2026-04-21 08:29:07,105.0,44,11,177.9,45.06,0.05,10.99898,0
7223,2026-04-21 08:29:08,-5.0,13,0,175.4,44.58,0.05,11.02158,0
7224,2026-04-21 08:29:11,95.0,31,6,175.5,44.64,0.05,10.97665,0
7225,2026-04-21 08:29:16,245.0,54,17,177.3,44.81,0.05,10.97921,0
7226,2026-04-21 08:29:18,55.0,23,4,177.6,44.8,0.05,11.01624,0
7227,2026-04-21 08:29:19,-5.0,13,0,175.6,44.44,0.05,11.00541,0
7228,2026-04-21 08:29:27,365.0,73,27,176.8,44.64,0.05,11.04916,0
7229,2026-04-21 08:29:34,335.0,75,28,178.8,45.03,0.05,11.07268,0
7230,2026-04-21 08:29:39,215.0,52,16,179.9,45.14,0.05,11.04526,0
7231,2026-04-21 08:29:44,225.0,52,15,181.4,45.28,0.05,11.0546,0
7232,2026-04-21 08:29:47,95.0,36,8,180.0,45.09,0.05,11.09565,0
7233,2026-04-21 08:29:50,65.0,31,5,178.9,44.96,0.05,11.10435,0
7234,2026-04-21 08:29:55,165.0,50,15,179.9,45.11,0.05,11.1376,0
7235,2026-04-21 08:29:58,85.0,33,7,179.8,45.03,0.05,11.14989,0
7236,2026-04-21 08:30:02,115.0,35,8,179.8,44.93,0.05,11.15157,0
7237,2026-04-21 08:30:08,255.0,60,20,181.7,45.27,0.05,11.05448,0
7238,2026-04-21 08:30:11,85.0,33,7,181.0,45.2,0.05,11.04604,0
7239,2026-04-21 08:30:15,195.0,47,14,181.4,45.17,0.05,10.99452,0
7240,2026-04-21 08:30:20,195.0,50,16,180.2,44.91,0.05,10.93393,0
7241,2026-04-21 08:30:27,325.0,73,25,182.2,45.25,0.05,10.93205,0
7242,2026-04-21 08:30:30,15.0,27,2,180.3,44.98,0.05,10.91852,0
7243,2026-04-21 08:30:33,105.0,40,9,180.8,45.2,0.05,10.89163,0
7244,2026-04-21 08:30:38,195.0,44,14,179.9,45.02,0.05,10.93332,0
7245,2026-04-21 08:30:43,245.0,55,17,179.9,44.97,0.05,10.98723,0
7246,2026-04-21 08:30:47,155.0,40,10,180.8,45.04,0.05,11.05527,0
7247,2026-04-21 08:30:51,155.0,47,14,181.2,45.16,0.05,11.04503,0
7248,2026-04-21 08:30:54,45.0,26,3,181.2,45.21,0.05,11.03978,0
7249,2026-04-21 08:30:58,165.0,41,11,182.7,45.44,0.05,11.05392,0
7250,2026-04-21 08:31:03,305.0,53,17,181.1,45.13,0.05,11.01736,0
7251,2026-04-21 08:31:05,25.0,25,3,180.5,45.01,0.05,11.00449,0
7252,2026-04-21 08:31:09,85.0,40,9,179.5,44.86,0.05,11.01752,0
7253,2026-04-21 08:31:14,185.0,50,15,175.6,44.43,0.05,11.01034,0
7254,2026-04-21 08:31:18,305.0,44,15,178.4,44.62,0.05,11.04623,0
7255,2026-04-21 08:31:22,175.0,41,12,179.6,44.7,0.05,11.06062,0
7256,2026-04-21 08:31:26,175.0,43,12,179.9,44.69,0.05,11.01735,0
7257,2026-04-21 08:31:28,35.0,17,2,179.5,44.55,0.05,11.01504,0
7258,2026-04-21 08:31:33,235.0,53,16,178.4,44.41,0.05,11.06105,0
7259,2026-04-21 08:31:37,175.0,43,14,178.9,44.42,0.05,11.03477,0
7260,2026-04-21 08:31:41,225.0,43,13,179.9,44.43,0.05,10.99871,0
7261,2026-04-21 08:31:49,365.0,78,29,181.5,44.69,0.05,10.98173,0
7262,2026-04-21 08:31:54,175.0,47,14,181.1,44.68,0.05,11.05838,0
7263,2026-04-21 08:32:01,375.0,74,26,181.5,44.69,0.05,11.02724,0
7264,2026-04-21 08:32:03,35.0,26,4,180.3,44.47,0.05,11.0367,0
7265,2026-04-21 08:32:10,315.0,74,26,179.3,44.4,0.05,11.00434,0
7266,2026-04-21 08:32:14,155.0,45,12,179.2,44.37,0.05,10.99984,0
7267,2026-04-21 08:32:17,125.0,29,7,179.4,44.29,0.05,10.97676,0
7268,2026-04-21 08:32:20,105.0,30,7,179.2,44.18,0.05,11.00056,0
7269,2026-04-21 08:32:25,275.0,54,18,180.0,44.26,0.05,10.98327,0
7270,2026-04-21 08:32:30,165.0,48,13,179.0,44.25,0.05,11.03415,0
7271,2026-04-21 08:32:34,125.0,46,13,179.2,44.34,0.05,11.04736,0
7272,2026-04-21 08:32:38,165.0,42,11,180.0,44.48,0.05,11.0651,0
7273,2026-04-21 08:32:42,55.0,33,6,177.9,44.23,0.05,11.03477,0
7274,2026-04-21 08:32:45,105.0,33,9,178.0,44.23,0.05,11.08282,0
7275,2026-04-21 08:32:47,45.0,21,3,177.6,44.15,0.05,11.10105,0
7276,2026-04-21 08:32:52,175.0,49,14,177.3,44.25,0.05,11.05818,0
7277,2026-04-21 08:32:56,175.0,47,14,176.8,44.12,0.05,11.07,0
7278,2026-04-21 08:33:00,115.0,39,10,176.8,44.1,0.05,11.07982,0
7279,2026-04-21 08:33:05,265.0,52,17,178.4,44.22,0.05,11.07785,0
7280,2026-04-21 08:33:10,155.0,48,14,178.8,44.27,0.05,11.05301,0
7281,2026-04-21 08:33:14,175.0,49,14,178.0,44.12,0.05,11.02823,0
7282,2026-04-21 08:33:17,55.0,27,4,177.6,44.04,0.05,11.09182,0
7283,2026-04-21 08:33:22,175.0,49,14,178.8,44.23,0.05,11.04469,0
7284,2026-04-21 08:33:25,95.0,34,8,179.6,44.38,0.05,11.04616,0
7285,2026-04-21 08:33:30,245.0,48,15,181.8,44.61,0.05,11.0679,0
7286,2026-04-21 08:33:35,185.0,50,15,182.5,44.82,0.05,11.04398,0
7287,2026-04-21 08:33:39,135.0,41,12,183.4,44.97,0.05,11.04418,0
7288,2026-04-21 08:33:43,195.0,50,14,184.3,45.06,0.05,11.0411,0
7289,2026-04-21 08:33:45,-5.0,14,0,183.6,44.83,0.05,11.00786,0
7290,2026-04-21 08:33:49,165.0,48,15,184.6,45.07,0.05,11.02034,0
7291,2026-04-21 08:33:53,105.0,35,9,184.2,45.04,0.05,11.01629,0
7292,2026-04-21 08:33:55,55.0,27,4,184.1,45.02,0.05,10.98867,0
7293,2026-04-21 08:34:00,155.0,44,12,185.7,45.25,0.05,11.01064,0
7294,2026-04-21 08:34:03,145.0,32,9,182.7,44.75,0.05,10.99777,0
7295,2026-04-21 08:34:07,145.0,47,13,177.7,44.09,0.05,10.99792,0
7296,2026-04-21 08:34:12,125.0,49,13,175.6,43.93,0.05,10.95478,0
7297,2026-04-21 08:34:15,65.0,34,7,166.2,43.56,0.05,10.94743,0
7298,2026-04-21 08:34:17,-5.0,17,0,162.2,43.09,0.05,10.96582,0
7299,2026-04-21 08:34:22,215.0,49,14,162.3,43.13,0.05,10.95307,0
7300,2026-04-21 08:34:27,195.0,56,18,163.4,43.35,0.05,10.93717,0
7301,2026-04-21 08:34:30,25.0,24,3,162.7,43.23,0.05,10.93236,0
7302,2026-04-21 08:34:32,25.0,20,3,161.3,42.95,0.05,10.92371,0
7303,2026-04-21 08:34:36,225.0,39,13,163.6,43.17,0.05,10.9163,0
7304,2026-04-21 08:34:39,95.0,34,8,161.4,42.83,0.05,10.90557,0
7305,2026-04-21 08:34:44,185.0,52,17,161.1,42.88,0.05,10.96412,0
7306,2026-04-21 08:34:50,315.0,62,20,163.8,43.32,0.05,10.98663,0
7307,2026-04-21 08:34:53,65.0,27,5,163.4,43.19,0.05,10.9726,0
7308,2026-04-21 08:34:59,265.0,61,21,165.3,43.49,0.05,10.99356,0
7309,2026-04-21 08:35:03,95.0,40,10,165.5,43.53,0.05,10.93331,0
7310,2026-04-21 08:35:07,185.0,43,13,165.1,43.53,0.05,10.89618,0
7311,2026-04-21 08:35:09,15.0,17,2,161.3,42.95,0.05,10.88131,0
7312,2026-04-21 08:35:15,275.0,62,20,160.8,42.95,0.05,10.90918,0
7313,2026-04-21 08:35:19,155.0,47,14,158.8,42.72,0.05,10.90631,0
7314,2026-04-21 08:35:23,105.0,39,9,159.6,42.89,0.05,10.94042,0
7315,2026-04-21 08:35:27,115.0,39,10,159.8,42.89,0.05,10.94344,0
7316,2026-04-21 08:35:29,35.0,25,4,157.5,42.53,0.05,10.94266,0
7317,2026-04-21 08:35:31,45.0,22,5,156.3,42.37,0.05,10.9336,0
7318,2026-04-21 08:35:36,205.0,46,13,156.7,42.44,0.05,10.95779,0
7319,2026-04-21 08:35:42,355.0,68,24,158.8,42.73,0.05,10.91105,0
7320,2026-04-21 08:35:48,285.0,54,17,156.1,42.33,0.05,10.86889,0
7321,2026-04-21 08:35:52,225.0,40,13,156.0,42.26,0.05,10.92621,0
7322,2026-04-21 08:35:55,75.0,36,8,155.7,42.18,0.05,10.9205,0
7323,2026-04-21 08:36:02,385.0,72,25,159.6,42.77,0.05,10.94111,0
7324,2026-04-21 08:36:07,295.0,54,18,161.6,43.0,0.05,10.96165,0
7325,2026-04-21 08:36:13,265.0,57,19,161.8,43.03,0.05,10.91016,0
7326,2026-04-21 08:36:18,195.0,48,14,163.2,43.28,0.05,10.89136,0
7327,2026-04-21 08:36:22,215.0,46,14,165.4,43.61,0.05,10.9051,0
7328,2026-04-21 08:36:25,65.0,30,5,162.4,43.18,0.05,10.90565,0
7329,2026-04-21 08:36:29,155.0,44,12,160.6,42.87,0.05,10.93076,0
7330,2026-04-21 08:36:33,105.0,38,9,159.5,42.73,0.05,10.89303,0
7331,2026-04-21 08:36:35,-5.0,15,0,157.2,42.36,0.05,10.87525,0
7332,2026-04-21 08:36:38,75.0,32,6,157.0,42.32,0.05,10.89773,0
7333,2026-04-21 08:36:42,85.0,34,7,157.2,42.35,0.05,10.91079,0
7334,2026-04-21 08:36:47,195.0,51,16,157.5,42.36,0.05,10.90422,0
7335,2026-04-21 08:36:49,15.0,22,2,156.8,42.25,0.05,10.90216,0
7336,2026-04-21 08:36:52,65.0,33,7,156.3,42.23,0.05,10.96903,0
7337,2026-04-21 08:36:57,155.0,38,10,155.3,42.01,0.05,10.99561,0
7338,2026-04-21 08:37:04,375.0,75,28,158.2,42.43,0.05,11.01914,0
7339,2026-04-21 08:37:08,145.0,35,9,157.7,42.31,0.05,10.95932,0
7340,2026-04-21 08:37:11,95.0,33,8,156.7,42.14,0.05,10.94843,0
7341,2026-04-21 08:37:12,-5.0,11,0,153.4,41.52,0.05,10.9267,0
7342,2026-04-21 08:37:14,5.0,20,1,153.3,41.45,0.05,10.94659,0
7343,2026-04-21 08:37:17,135.0,31,10,153.6,41.36,0.05,10.94914,0
7344,2026-04-21 08:37:26,495.0,85,32,156.6,41.77,0.05,10.96088,0
7345,2026-04-21 08:37:27,55.0,19,4,154.7,41.41,0.05,10.96556,0
7346,2026-04-21 08:37:31,125.0,35,9,154.4,41.36,0.05,10.98348,0
7347,2026-04-21 08:37:34,85.0,34,7,153.7,41.23,0.05,10.96167,0
7348,2026-04-21 08:37:38,85.0,38,9,154.1,41.35,0.05,10.90996,0
7349,2026-04-21 08:37:43,295.0,57,18,155.4,41.51,0.05,10.91262,0
7350,2026-04-21 08:37:47,135.0,37,10,153.7,41.35,0.05,10.94062,0
7351,2026-04-21 08:37:53,265.0,63,21,156.1,41.73,0.05,10.92608,0
7352,2026-04-21 08:37:58,185.0,50,15,157.1,41.83,0.05,10.97693,0
7353,2026-04-21 08:38:03,175.0,48,14,157.0,41.81,0.05,10.99789,0
7354,2026-04-21 08:38:09,275.0,63,20,156.7,42.0,0.05,10.94603,0
7355,2026-04-21 08:38:13,135.0,43,10,156.3,42.02,0.05,10.96181,0
7356,2026-04-21 08:38:18,215.0,50,16,156.7,42.09,0.05,10.95686,0
7357,2026-04-21 08:38:24,245.0,60,19,158.8,42.52,0.05,10.95188,0
7358,2026-04-21 08:38:30,325.0,62,21,159.7,42.61,0.05,10.92901,0
7359,2026-04-21 08:38:35,345.0,61,21,161.4,42.79,0.05,10.90672,0
7360,2026-04-21 08:38:42,255.0,65,22,161.7,43.01,0.05,10.89847,0
7361,2026-04-21 08:38:48,325.0,69,25,161.3,42.92,0.05,10.91179,0
7362,2026-04-21 08:38:53,185.0,44,13,161.4,42.89,0.05,10.96786,0
7363,2026-04-21 08:38:54,15.0,19,2,157.8,42.34,0.05,10.9529,0
7364,2026-04-21 08:38:59,135.0,44,12,158.8,42.52,0.05,10.98227,0
